,Customer_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Product_ID,Quantity
6689,MD-17350,CA-2016-162383,2016-09-05,2016-09-11,Standard Class,OFF-BI-10001757,6
6690,MD-17350,CA-2016-162383,2016-09-05,2016-09-11,Standard Class,OFF-BI-10002824,2
6691,MD-17350,CA-2016-162383,2016-09-05,2016-09-11,Standard Class,FUR-CH-10004477,2
6692,AR-10825,US-2016-148110,2016-09-05,2016-09-11,Standard Class,FUR-CH-10002647,7
6693,PT-19090,US-2016-152373,2016-09-05,2016-09-11,Standard Class,OFF-ST-10003479,3
6731,KB-16585,CA-2016-108868,2016-09-08,2016-09-12,Standard Class,OFF-AR-10001953,2
6732,KB-16585,CA-2016-108868,2016-09-08,2016-09-12,Standard Class,TEC-PH-10000923,5
6733,YC-21895,CA-2016-123932,2016-09-06,2016-09-12,Standard Class,OFF-PA-10004665,4
6734,YC-21895,CA-2016-123932,2016-09-06,2016-09-12,Standard Class,TEC-PH-10002447,2
6735,DV-13465,CA-2016-126102,2016-09-10,2016-09-12,Second Class,OFF-BI-10004318,2
6736,JM-15580,CA-2016-155138,2016-09-08,2016-09-12,Standard Class,OFF-PA-10000501,3
6737,JM-15580,CA-2016-155138,2016-09-08,2016-09-12,Standard Class,TEC-AC-10004209,4
6738,CG-12040,CA-2016-164350,2016-09-10,2016-09-12,Second Class,OFF-AR-10000538,3
6764,TR-21325,CA-2016-110009,2016-09-08,2016-09-13,Standard Class,FUR-FU-10003039,1
6765,TR-21325,CA-2016-110009,2016-09-08,2016-09-13,Standard Class,OFF-PA-10002615,7
6766,AT-10735,CA-2016-112893,2016-09-09,2016-09-13,Second Class,OFF-BI-10004654,4
6767,GD-14590,CA-2016-121223,2016-09-11,2016-09-13,Second Class,OFF-PA-10001204,2
6768,GD-14590,CA-2016-121223,2016-09-11,2016-09-13,Second Class,TEC-PH-10004667,9
6769,LC-16930,CA-2016-143476,2016-09-11,2016-09-13,First Class,OFF-PA-10001667,2
6770,LC-16930,CA-2016-143476,2016-09-11,2016-09-13,First Class,OFF-AR-10003759,2
6771,LC-16930,CA-2016-143476,2016-09-11,2016-09-13,First Class,OFF-PA-10001837,4
6772,PO-19180,CA-2016-151148,2016-09-12,2016-09-13,Same Day,TEC-PH-10001870,3
6773,PO-19180,CA-2016-151148,2016-09-12,2016-09-13,Same Day,FUR-CH-10002304,4
6802,DB-12910,CA-2016-137176,2016-09-09,2016-09-14,Second Class,FUR-FU-10003832,4
6803,BP-11185,CA-2016-142902,2016-09-12,2016-09-14,Second Class,FUR-CH-10004086,2
6804,BP-11185,CA-2016-142902,2016-09-12,2016-09-14,Second Class,OFF-LA-10000634,3
6805,BP-11185,CA-2016-142902,2016-09-12,2016-09-14,Second Class,FUR-FU-10001756,1
6806,BP-11185,CA-2016-142902,2016-09-12,2016-09-14,Second Class,FUR-FU-10001918,4
6807,KT-16480,CA-2016-146206,2016-09-10,2016-09-14,Second Class,FUR-TA-10004086,5
6808,KT-16480,CA-2016-146206,2016-09-10,2016-09-14,Second Class,TEC-PH-10000895,5
6809,TB-21625,CA-2016-153157,2016-09-11,2016-09-14,First Class,TEC-PH-10003171,5
6810,BD-11770,CA-2016-165918,2016-09-10,2016-09-14,Standard Class,OFF-PA-10000100,2
6811,BD-11770,CA-2016-165918,2016-09-10,2016-09-14,Standard Class,OFF-BI-10004364,3
6812,BD-11770,CA-2016-165918,2016-09-10,2016-09-14,Standard Class,OFF-BI-10004826,3
6813,BD-11770,CA-2016-165918,2016-09-10,2016-09-14,Standard Class,OFF-LA-10003720,2
6814,AP-10720,US-2016-114174,2016-09-08,2016-09-14,Standard Class,OFF-LA-10000248,4
6815,AP-10720,US-2016-114174,2016-09-08,2016-09-14,Standard Class,FUR-BO-10003450,3
6816,SE-20110,US-2016-115455,2016-09-08,2016-09-14,Standard Class,FUR-TA-10003569,3
6817,SE-20110,US-2016-115455,2016-09-08,2016-09-14,Standard Class,FUR-FU-10004671,2
6818,PN-18775,US-2016-118780,2016-09-10,2016-09-14,Second Class,OFF-ST-10000352,2
6819,PN-18775,US-2016-118780,2016-09-10,2016-09-14,Second Class,OFF-PA-10000575,1
6851,LP-17095,CA-2016-103709,2016-09-08,2016-09-15,Standard Class,OFF-PA-10004610,8
6852,LP-17095,CA-2016-103709,2016-09-08,2016-09-15,Standard Class,OFF-ST-10001272,2
6853,LP-17095,CA-2016-103709,2016-09-08,2016-09-15,Standard Class,OFF-AR-10003338,2
6854,SC-20695,CA-2016-112277,2016-09-10,2016-09-15,Standard Class,TEC-PH-10003505,7
6872,JF-15565,CA-2016-102162,2016-09-11,2016-09-16,Standard Class,OFF-EN-10002312,1
6873,JF-15565,CA-2016-102162,2016-09-11,2016-09-16,Standard Class,TEC-CO-10001943,8
6874,MC-17590,CA-2016-113082,2016-09-12,2016-09-16,Standard Class,FUR-FU-10002813,2
6875,SF-20200,CA-2016-128811,2016-09-12,2016-09-16,Standard Class,OFF-LA-10003720,3
6876,SF-20200,CA-2016-128811,2016-09-12,2016-09-16,Standard Class,OFF-BI-10000301,4
6877,SF-20200,CA-2016-128811,2016-09-12,2016-09-16,Standard Class,OFF-FA-10000585,3
6878,AS-10090,CA-2016-150007,2016-09-11,2016-09-16,Standard Class,OFF-LA-10001982,2
6879,AS-10090,CA-2016-150007,2016-09-11,2016-09-16,Standard Class,OFF-BI-10004141,3
6894,LR-16915,CA-2016-125206,2016-01-03,2016-01-05,First Class,OFF-ST-10003692,2
6895,EB-14110,CA-2016-116561,2016-09-11,2016-09-17,Standard Class,OFF-ST-10004186,3
6896,EB-14110,CA-2016-116561,2016-09-11,2016-09-17,Standard Class,OFF-BI-10001658,2
6897,AJ-10795,CA-2016-123946,2016-09-12,2016-09-17,Standard Class,OFF-FA-10002975,3
6898,AJ-10795,CA-2016-123946,2016-09-12,2016-09-17,Standard Class,FUR-CH-10002073,4
6899,AJ-10795,CA-2016-123946,2016-09-12,2016-09-17,Standard Class,OFF-ST-10000419,5
6900,AJ-10795,CA-2016-123946,2016-09-12,2016-09-17,Standard Class,TEC-AC-10004877,3
6901,RC-19960,CA-2016-130225,2016-09-11,2016-09-17,Standard Class,OFF-EN-10000056,2
6902,KC-16540,CA-2016-145625,2016-09-11,2016-09-17,Standard Class,OFF-PA-10004569,1
6903,KC-16540,CA-2016-145625,2016-09-11,2016-09-17,Standard Class,TEC-AC-10003832,13
6904,NZ-18565,CA-2016-164154,2016-09-11,2016-09-17,Standard Class,OFF-BI-10001658,3
6905,NZ-18565,CA-2016-164154,2016-09-11,2016-09-17,Standard Class,OFF-ST-10002562,5
6925,AG-10270,CA-2016-105732,2016-09-13,2016-09-18,Standard Class,OFF-LA-10004559,5
6926,AG-10270,CA-2016-105732,2016-09-13,2016-09-18,Standard Class,TEC-PH-10004897,3
6927,AG-10270,CA-2016-105732,2016-09-13,2016-09-18,Standard Class,OFF-ST-10000419,3
6928,AG-10270,CA-2016-105732,2016-09-13,2016-09-18,Standard Class,FUR-FU-10003664,14
6929,AG-10270,CA-2016-105732,2016-09-13,2016-09-18,Standard Class,OFF-ST-10004340,6
6930,AG-10270,CA-2016-105732,2016-09-13,2016-09-18,Standard Class,OFF-SU-10004782,2
6931,AG-10270,CA-2016-105732,2016-09-13,2016-09-18,Standard Class,OFF-PA-10002250,3
6932,AG-10270,CA-2016-105732,2016-09-13,2016-09-18,Standard Class,OFF-PA-10001838,3
6933,AG-10270,CA-2016-105732,2016-09-13,2016-09-18,Standard Class,TEC-PH-10001644,5
6934,AG-10270,CA-2016-105732,2016-09-13,2016-09-18,Standard Class,OFF-AP-10001394,2
6935,SC-20695,CA-2016-152457,2016-09-12,2016-09-18,Standard Class,OFF-PA-10003790,3
6936,CL-12565,CA-2016-153178,2016-09-14,2016-09-18,Standard Class,OFF-BI-10004390,2
6937,CL-12565,CA-2016-153178,2016-09-14,2016-09-18,Standard Class,TEC-PH-10001944,3
6938,PN-18775,CA-2016-155439,2016-09-14,2016-09-18,Standard Class,OFF-PA-10000029,4
6939,CR-12625,CA-2016-162159,2016-09-16,2016-09-18,First Class,FUR-CH-10001146,2
6955,AJ-10795,CA-2016-134474,2016-01-05,2016-01-07,Second Class,TEC-PH-10002923,2
6956,AJ-10795,CA-2016-134474,2016-01-05,2016-01-07,Second Class,TEC-AC-10001714,6
6957,AJ-10795,CA-2016-134474,2016-01-05,2016-01-07,Second Class,OFF-AR-10003958,2
6958,BM-11575,CA-2016-160304,2016-01-02,2016-01-07,Standard Class,TEC-PH-10000455,2
6959,BM-11575,CA-2016-160304,2016-01-02,2016-01-07,Standard Class,FUR-BO-10004709,3
6960,DB-13210,CA-2016-149370,2016-09-15,2016-09-19,Standard Class,OFF-PA-10003651,1
6961,EH-14125,US-2016-156097,2016-09-19,2016-09-19,Same Day,FUR-CH-10001215,2
6962,EH-14125,US-2016-156097,2016-09-19,2016-09-19,Same Day,OFF-BI-10004654,2
6974,BO-11350,CA-2016-105207,2016-01-03,2016-01-08,Standard Class,OFF-BI-10004364,2
6975,BO-11350,CA-2016-105207,2016-01-03,2016-01-08,Standard Class,FUR-TA-10000617,7
6976,BP-11185,CA-2016-158211,2016-01-04,2016-01-08,Standard Class,OFF-AR-10004078,1
6977,BP-11185,CA-2016-158211,2016-01-04,2016-01-08,Standard Class,OFF-BI-10002026,6
6978,CA-12310,US-2016-116365,2016-01-03,2016-01-08,Standard Class,TEC-AC-10002217,2
6979,CA-12310,US-2016-116365,2016-01-03,2016-01-08,Standard Class,TEC-AC-10002942,3
6980,CA-12310,US-2016-116365,2016-01-03,2016-01-08,Standard Class,TEC-PH-10002890,5
6981,JD-16150,CA-2016-116911,2016-09-15,2016-09-20,Standard Class,OFF-BI-10001249,4
6982,JD-16150,CA-2016-116911,2016-09-15,2016-09-20,Standard Class,FUR-TA-10003473,3
6983,TS-21610,CA-2016-131093,2016-09-17,2016-09-20,Second Class,OFF-ST-10002790,5
6984,AH-10075,CA-2016-149797,2016-09-15,2016-09-20,Standard Class,OFF-BI-10003650,2
6985,SV-20365,CA-2016-157511,2016-09-18,2016-09-20,First Class,FUR-CH-10002647,2
6986,SV-20365,CA-2016-157511,2016-09-18,2016-09-20,First Class,FUR-FU-10002107,3
6987,SV-20365,CA-2016-157511,2016-09-18,2016-09-20,First Class,OFF-AR-10002257,1
6988,AH-10585,CA-2016-160479,2016-09-15,2016-09-20,Standard Class,OFF-AR-10002445,5
6989,RB-19570,US-2016-128678,2016-09-15,2016-09-20,Standard Class,OFF-PA-10000807,5
6990,RB-19570,US-2016-128678,2016-09-15,2016-09-20,Standard Class,OFF-BI-10002103,7
7022,EB-13975,US-2016-164630,2016-01-04,2016-01-09,Standard Class,TEC-CO-10000971,4
7023,SJ-20125,CA-2016-159730,2016-09-17,2016-09-21,Standard Class,FUR-CH-10004875,2
7024,SJ-20125,CA-2016-159730,2016-09-17,2016-09-21,Standard Class,TEC-PH-10002085,2
7025,RH-19510,CA-2016-168354,2016-09-19,2016-09-21,First Class,OFF-BI-10004826,3
7026,RH-19510,CA-2016-168354,2016-09-19,2016-09-21,First Class,FUR-CH-10004675,4
7027,RH-19510,CA-2016-168354,2016-09-19,2016-09-21,First Class,OFF-ST-10001490,9
7028,RH-19510,CA-2016-168354,2016-09-19,2016-09-21,First Class,OFF-PA-10002377,3
7053,JS-15685,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,TEC-PH-10004093,2
7054,JS-15685,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,OFF-PA-10000304,1
7055,JS-15685,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,OFF-AR-10004930,3
7056,BD-11320,CA-2016-110086,2016-09-18,2016-09-22,Standard Class,TEC-PH-10001299,2
7057,PO-18850,CA-2016-111409,2016-09-18,2016-09-22,Standard Class,OFF-LA-10002787,1
7058,LW-17215,CA-2016-111416,2016-09-17,2016-09-22,Standard Class,OFF-BI-10002026,5
7059,AP-10720,CA-2016-120250,2016-09-19,2016-09-22,First Class,FUR-FU-10003424,3
7060,KD-16495,CA-2016-123337,2016-09-16,2016-09-22,Standard Class,FUR-BO-10001918,2
7061,KD-16495,CA-2016-123337,2016-09-16,2016-09-22,Standard Class,OFF-AP-10002287,4
7062,JW-15220,CA-2016-133935,2016-09-18,2016-09-22,Standard Class,FUR-CH-10001215,2
7063,JW-15220,CA-2016-133935,2016-09-18,2016-09-22,Standard Class,FUR-CH-10002880,9
7064,JW-15220,CA-2016-133935,2016-09-18,2016-09-22,Standard Class,OFF-PA-10000100,9
7065,NB-18655,CA-2016-140928,2016-09-18,2016-09-22,Standard Class,FUR-TA-10001095,4
7066,CK-12595,CA-2016-158610,2016-09-19,2016-09-22,First Class,OFF-ST-10000604,2
7067,LA-16780,CA-2016-164091,2016-09-17,2016-09-22,Standard Class,FUR-FU-10004952,2
7068,LA-16780,CA-2016-164091,2016-09-17,2016-09-22,Standard Class,TEC-PH-10001944,3
7069,BC-11125,US-2016-134369,2016-09-16,2016-09-22,Standard Class,OFF-PA-10002195,2
7070,PO-18865,US-2016-152415,2016-09-17,2016-09-22,Standard Class,FUR-FU-10002597,3
7071,PO-18865,US-2016-152415,2016-09-17,2016-09-22,Standard Class,FUR-FU-10004864,3
7084,NM-18520,CA-2016-158806,2016-01-07,2016-01-11,Standard Class,FUR-FU-10004270,3
7085,NM-18520,CA-2016-158806,2016-01-07,2016-01-11,Standard Class,OFF-PA-10004621,5
7086,SD-20485,CA-2016-102932,2016-09-19,2016-09-23,Second Class,OFF-BI-10000756,6
7087,SD-20485,CA-2016-102932,2016-09-19,2016-09-23,Second Class,OFF-SU-10000381,3
7088,BS-11590,CA-2016-105900,2016-09-17,2016-09-23,Standard Class,OFF-AR-10002656,5
7089,HM-14980,CA-2016-106075,2016-09-18,2016-09-23,Standard Class,OFF-BI-10004654,1
7090,SW-20245,CA-2016-130267,2016-09-19,2016-09-23,Standard Class,OFF-PA-10002222,7
7091,CS-12505,CA-2016-134208,2016-09-17,2016-09-23,Standard Class,TEC-MA-10004458,4
7092,TP-21130,CA-2016-142370,2016-09-19,2016-09-23,Standard Class,TEC-AC-10002926,5
7093,TP-21130,CA-2016-142370,2016-09-19,2016-09-23,Standard Class,OFF-SU-10003002,2
7094,AM-10705,CA-2016-145905,2016-09-18,2016-09-23,Standard Class,FUR-CH-10001854,1
7095,AM-10705,CA-2016-145905,2016-09-18,2016-09-23,Standard Class,OFF-ST-10003716,4
7096,AM-10705,CA-2016-145905,2016-09-18,2016-09-23,Standard Class,OFF-PA-10000533,2
7097,FH-14275,CA-2016-168557,2016-09-19,2016-09-23,Standard Class,OFF-BI-10002309,2
7098,CC-12430,US-2016-148957,2016-09-17,2016-09-23,Standard Class,OFF-LA-10002195,4
7111,DW-13480,CA-2016-101938,2016-01-07,2016-01-12,Standard Class,OFF-AR-10003696,1
7112,JO-15145,US-2016-100461,2016-01-08,2016-01-12,Standard Class,OFF-BI-10001460,7
7113,JO-15145,US-2016-100461,2016-01-08,2016-01-12,Standard Class,FUR-BO-10002545,6
7114,GM-14695,CA-2016-100244,2016-09-20,2016-09-24,Standard Class,OFF-BI-10000977,2
7115,GM-14695,CA-2016-100244,2016-09-20,2016-09-24,Standard Class,OFF-PA-10001471,9
7116,GM-14695,CA-2016-100244,2016-09-20,2016-09-24,Standard Class,OFF-PA-10002319,2
7117,GM-14695,CA-2016-100244,2016-09-20,2016-09-24,Standard Class,OFF-AR-10000940,4
7118,GM-14695,CA-2016-100244,2016-09-20,2016-09-24,Standard Class,OFF-BI-10003656,2
7119,EN-13780,CA-2016-126284,2016-09-20,2016-09-24,Standard Class,OFF-BI-10004828,5
7120,HA-14905,CA-2016-145611,2016-09-20,2016-09-24,Standard Class,OFF-AP-10001005,5
7121,NP-18685,CA-2016-166653,2016-09-22,2016-09-24,Second Class,OFF-EN-10003055,2
7122,HJ-14875,CA-2016-166772,2016-09-20,2016-09-24,Standard Class,FUR-BO-10002853,2
7123,CC-12430,US-2016-114888,2016-09-19,2016-09-24,Second Class,OFF-BI-10003355,3
7124,CC-12430,US-2016-114888,2016-09-19,2016-09-24,Second Class,OFF-SU-10001212,3
7125,EB-13750,US-2016-147340,2016-09-24,2016-09-24,Same Day,FUR-FU-10002501,5
7144,DE-13255,CA-2016-126529,2016-01-11,2016-01-13,Second Class,OFF-PA-10003656,3
7145,DE-13255,CA-2016-126529,2016-01-11,2016-01-13,Second Class,TEC-PH-10000148,2
7146,DE-13255,CA-2016-126529,2016-01-11,2016-01-13,Second Class,OFF-PA-10001166,3
7147,MF-17665,CA-2016-126543,2016-01-09,2016-01-13,Second Class,FUR-FU-10002445,2
7148,JB-16000,CA-2016-163937,2016-01-10,2016-01-13,Second Class,FUR-FU-10000010,5
7149,VS-21820,US-2016-137295,2016-01-08,2016-01-13,Standard Class,TEC-PH-10004080,2
7150,VS-21820,US-2016-137295,2016-01-08,2016-01-13,Standard Class,OFF-BI-10004236,7
7151,VS-21820,US-2016-137295,2016-01-08,2016-01-13,Standard Class,OFF-AR-10001955,3
7152,MM-17260,CA-2016-120355,2016-09-18,2016-09-25,Standard Class,FUR-FU-10004053,3
7153,MM-17260,CA-2016-120355,2016-09-18,2016-09-25,Standard Class,FUR-CH-10001394,2
7154,FM-14215,CA-2016-134516,2016-09-20,2016-09-25,Standard Class,FUR-FU-10001546,2
7155,FM-14215,CA-2016-134516,2016-09-20,2016-09-25,Standard Class,FUR-CH-10002880,1
7156,SZ-20035,CA-2016-135965,2016-09-22,2016-09-25,First Class,OFF-ST-10002370,6
7165,DV-13045,CA-2016-106656,2016-09-23,2016-09-26,First Class,OFF-LA-10003148,3
7166,DV-13045,CA-2016-106656,2016-09-23,2016-09-26,First Class,OFF-EN-10001509,2
7167,CM-11815,CA-2016-110730,2016-09-23,2016-09-26,Second Class,OFF-SU-10004737,2
7168,AC-10450,CA-2016-116232,2016-09-22,2016-09-26,Standard Class,OFF-LA-10001158,2
7169,AC-10450,CA-2016-116232,2016-09-22,2016-09-26,Standard Class,OFF-BI-10004022,9
7170,CS-12250,CA-2016-119641,2016-09-22,2016-09-26,Standard Class,FUR-FU-10002445,2
7171,JS-15940,CA-2016-124016,2016-09-23,2016-09-26,Second Class,OFF-PA-10002586,3
7172,JS-15940,CA-2016-124016,2016-09-23,2016-09-26,Second Class,FUR-FU-10004963,4
7173,JS-15940,CA-2016-124016,2016-09-23,2016-09-26,Second Class,OFF-BI-10002071,7
7174,MK-17905,CA-2016-132479,2016-09-24,2016-09-26,First Class,OFF-BI-10004584,7
7175,CM-12445,CA-2016-145898,2016-09-26,2016-09-26,Same Day,OFF-AR-10002445,5
7176,CM-12445,CA-2016-145898,2016-09-26,2016-09-26,Same Day,OFF-PA-10001667,5
7177,CM-12445,CA-2016-145898,2016-09-26,2016-09-26,Same Day,OFF-ST-10004507,3
7178,CM-12445,CA-2016-145898,2016-09-26,2016-09-26,Same Day,OFF-LA-10000262,3
7179,LA-16780,CA-2016-155187,2016-09-24,2016-09-26,Second Class,OFF-PA-10000380,5
7180,LA-16780,CA-2016-155187,2016-09-24,2016-09-26,Second Class,OFF-ST-10000642,2
7199,LA-16780,CA-2016-108882,2016-01-09,2016-01-15,Standard Class,TEC-PH-10002726,9
7200,LA-16780,CA-2016-108882,2016-01-09,2016-01-15,Standard Class,TEC-AC-10000420,5
7201,RC-19825,CA-2016-140746,2016-01-15,2016-01-15,Same Day,FUR-TA-10002903,1
7202,MP-17470,CA-2016-141887,2016-01-11,2016-01-15,Standard Class,FUR-FU-10002268,14
7203,SM-20950,CA-2016-125724,2016-09-22,2016-09-27,Standard Class,FUR-FU-10000246,7
7204,MH-17620,CA-2016-132017,2016-09-26,2016-09-27,First Class,OFF-BI-10004001,2
7205,AS-10045,CA-2016-148747,2016-09-25,2016-09-27,First Class,FUR-BO-10002613,2
7206,DP-13105,CA-2016-159009,2016-09-23,2016-09-27,Standard Class,OFF-BI-10004970,4
7207,DP-13105,CA-2016-159009,2016-09-23,2016-09-27,Standard Class,FUR-CH-10003396,3
7208,KL-16555,US-2016-129469,2016-09-23,2016-09-27,Standard Class,OFF-AR-10000315,2
7209,KL-16555,US-2016-129469,2016-09-23,2016-09-27,Standard Class,FUR-FU-10002298,6
7238,EH-13765,CA-2016-100944,2016-09-24,2016-09-28,Standard Class,OFF-EN-10001453,5
7239,EH-13765,CA-2016-100944,2016-09-24,2016-09-28,Standard Class,FUR-CH-10000988,5
7240,CR-12580,CA-2016-101742,2016-09-23,2016-09-28,Second Class,OFF-BI-10004187,7
7241,PW-19240,CA-2016-120257,2016-09-22,2016-09-28,Standard Class,OFF-AR-10003481,3
7242,RA-19915,CA-2016-149979,2016-09-23,2016-09-28,Second Class,OFF-ST-10003058,5
7243,RA-19915,CA-2016-149979,2016-09-23,2016-09-28,Second Class,FUR-CH-10002084,3
7244,RD-19900,CA-2016-154235,2016-09-24,2016-09-28,Standard Class,FUR-FU-10004006,3
7245,AC-10660,CA-2016-158617,2016-09-22,2016-09-28,Standard Class,OFF-PA-10002245,6
7246,AS-10630,US-2016-155404,2016-09-22,2016-09-28,Standard Class,FUR-FU-10004586,2
7247,RC-19960,US-2016-157728,2016-09-22,2016-09-28,Standard Class,TEC-PH-10001305,2
7248,RC-19960,US-2016-157728,2016-09-22,2016-09-28,Standard Class,OFF-PA-10002195,7
7264,KB-16585,CA-2016-116547,2016-01-10,2016-01-17,Standard Class,FUR-FU-10000076,4
7265,KB-16585,CA-2016-116547,2016-01-10,2016-01-17,Standard Class,TEC-AC-10002335,2
7266,BE-11335,CA-2016-166912,2016-01-15,2016-01-17,First Class,OFF-PA-10001033,2
7267,SH-19975,CA-2016-109743,2016-09-22,2016-09-29,Standard Class,TEC-PH-10004071,8
7268,SH-19975,CA-2016-109743,2016-09-22,2016-09-29,Standard Class,OFF-AR-10003727,3
7269,TS-21505,CA-2016-113978,2016-09-25,2016-09-29,Standard Class,OFF-AP-10003849,1
7270,TS-21505,CA-2016-113978,2016-09-25,2016-09-29,Standard Class,OFF-ST-10002574,3
7271,TS-21505,CA-2016-113978,2016-09-25,2016-09-29,Standard Class,OFF-ST-10004963,2
7272,JG-15160,CA-2016-123176,2016-09-27,2016-09-29,Second Class,OFF-PA-10003971,3
7273,JG-15160,CA-2016-123176,2016-09-27,2016-09-29,Second Class,OFF-AR-10004685,3
7274,KE-16420,CA-2016-140417,2016-09-25,2016-09-29,Standard Class,OFF-BI-10004828,1
7275,KE-16420,CA-2016-140417,2016-09-25,2016-09-29,Standard Class,OFF-PA-10000380,9
7276,RD-19660,CA-2016-151974,2016-09-22,2016-09-29,Standard Class,OFF-LA-10004484,5
7296,BP-11230,CA-2016-141551,2016-09-24,2016-09-30,Standard Class,OFF-BI-10001249,1
7297,BP-11230,CA-2016-141551,2016-09-24,2016-09-30,Standard Class,OFF-PA-10001569,1
7298,LR-17035,CA-2016-143406,2016-09-26,2016-09-30,Standard Class,FUR-CH-10000513,5
7299,LR-17035,CA-2016-143406,2016-09-26,2016-09-30,Standard Class,OFF-AP-10001564,2
7300,CC-12100,CA-2016-161781,2016-09-29,2016-09-30,First Class,OFF-AR-10000255,7
7301,DW-13585,CA-2016-165820,2016-09-26,2016-09-30,Standard Class,OFF-PA-10004735,2
7302,SN-20710,CA-2016-169957,2016-09-26,2016-09-30,Standard Class,OFF-AP-10000576,6
7303,SN-20710,CA-2016-169957,2016-09-26,2016-09-30,Standard Class,TEC-AC-10003063,4
7304,SN-20710,CA-2016-169957,2016-09-26,2016-09-30,Standard Class,OFF-PA-10004040,5
7305,AB-10105,US-2016-122245,2016-09-25,2016-09-30,Standard Class,FUR-TA-10002356,3
7306,SC-20695,US-2016-124163,2016-09-25,2016-09-30,Standard Class,OFF-AR-10000817,1
7307,SC-20695,US-2016-124163,2016-09-25,2016-09-30,Standard Class,FUR-CH-10004218,2
7308,SC-20695,US-2016-124163,2016-09-25,2016-09-30,Standard Class,TEC-AC-10001908,5
7309,SC-20695,US-2016-124163,2016-09-25,2016-09-30,Standard Class,FUR-FU-10000755,11
7335,Dp-13240,CA-2016-152072,2016-01-15,2016-01-19,Standard Class,TEC-AC-10000844,3
7336,Dp-13240,CA-2016-152072,2016-01-15,2016-01-19,Standard Class,OFF-AR-10001573,2
7337,Dp-13240,CA-2016-152072,2016-01-15,2016-01-19,Standard Class,OFF-EN-10003040,2
7338,JW-16075,CA-2016-101385,2016-09-25,2016-10-01,Standard Class,OFF-AR-10004441,4
7339,DM-12955,CA-2016-106621,2016-09-29,2016-10-01,Second Class,OFF-AR-10002375,4
7340,CL-12700,CA-2016-108875,2016-09-24,2016-10-01,Standard Class,FUR-FU-10002671,2
7341,CL-12700,CA-2016-108875,2016-09-24,2016-10-01,Standard Class,OFF-ST-10001370,9
7342,HG-15025,CA-2016-111794,2016-10-01,2016-10-01,Same Day,OFF-PA-10000474,1
7343,HG-15025,CA-2016-111794,2016-10-01,2016-10-01,Same Day,TEC-AC-10003832,3
7344,NH-18610,CA-2016-123722,2016-09-25,2016-10-01,Standard Class,OFF-LA-10001569,4
7345,CS-12175,CA-2016-157714,2016-09-26,2016-10-01,Second Class,OFF-PA-10004022,1
7346,PS-18760,US-2016-101497,2016-09-29,2016-10-01,Second Class,OFF-PA-10000176,1
7347,TN-21040,US-2016-109260,2016-09-26,2016-10-01,Standard Class,TEC-AC-10002637,3
7348,DL-12865,US-2016-125402,2016-09-25,2016-10-01,Standard Class,OFF-LA-10001771,1
7349,DL-12865,US-2016-125402,2016-09-25,2016-10-01,Standard Class,TEC-PH-10003356,8
7350,DL-12865,US-2016-125402,2016-09-25,2016-10-01,Standard Class,FUR-CH-10000665,4
7351,DL-12865,US-2016-125402,2016-09-25,2016-10-01,Standard Class,OFF-PA-10000141,5
7352,DL-12865,US-2016-125402,2016-09-25,2016-10-01,Standard Class,TEC-CO-10001943,3
7353,DL-12865,US-2016-125402,2016-09-25,2016-10-01,Standard Class,OFF-AR-10002255,2
7354,DL-12865,US-2016-125402,2016-09-25,2016-10-01,Standard Class,OFF-LA-10003923,2
7355,PK-19075,US-2016-134488,2016-09-24,2016-10-01,Standard Class,FUR-CH-10003199,2
7356,MM-18280,US-2016-134656,2016-09-28,2016-10-01,First Class,OFF-PA-10003039,4
7357,SH-19975,US-2016-146794,2016-09-26,2016-10-01,Standard Class,FUR-BO-10004467,5
7358,SC-20380,US-2016-149790,2016-09-26,2016-10-01,Standard Class,OFF-BI-10002026,2
7359,NF-18385,US-2016-157945,2016-09-26,2016-10-01,Standard Class,FUR-CH-10002331,3
7360,NF-18385,US-2016-157945,2016-09-26,2016-10-01,Standard Class,OFF-EN-10001415,2
7375,EH-13945,CA-2016-121755,2016-01-16,2016-01-20,Second Class,OFF-BI-10001634,2
7376,EH-13945,CA-2016-121755,2016-01-16,2016-01-20,Second Class,TEC-AC-10003027,3
7377,AG-10675,CA-2016-133368,2016-01-14,2016-01-20,Standard Class,FUR-FU-10003374,8
7378,AG-10675,CA-2016-133368,2016-01-14,2016-01-20,Standard Class,OFF-PA-10004039,2
7379,LS-16945,CA-2016-134362,2016-09-29,2016-10-02,First Class,OFF-LA-10004853,4
7380,CC-12220,CA-2016-155992,2016-10-01,2016-10-02,First Class,FUR-FU-10003724,5
7381,CC-12220,CA-2016-155992,2016-10-01,2016-10-02,First Class,TEC-PH-10000215,2
7382,BD-11620,CA-2016-157686,2016-10-01,2016-10-02,First Class,FUR-CH-10001146,4
7383,BM-11650,CA-2016-163202,2016-09-27,2016-10-02,Standard Class,OFF-BI-10002764,3
7403,DL-13495,CA-2016-106558,2016-01-17,2016-01-21,Standard Class,TEC-AC-10001142,4
7404,CC-12430,CA-2016-116736,2016-01-17,2016-01-21,Standard Class,TEC-AC-10002049,3
